,collaborative,description,href,id,images,name,primary_color,public,snapshot_id,type,uri,external_urls.spotify,owner.display_name,owner.external_urls.spotify,owner.href,owner.id,owner.type,owner.uri,tracks.href,tracks.total
88,False,,https://api.spotify.com/v1/playlists/3bWWZtiIF7dChadT7S1YJA,3bWWZtiIF7dChadT7S1YJA,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d0000b27349f4611a5e4e8f4b89cbf814ab67616d0000b2735afc97ef10f77b2a1492ad71ab67616d0000b273699a422d25adc550dc5aa11cab67616d0000b273d81a092eb373ded457d94eec', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d0000b27349f4611a5e4e8f4b89cbf814ab67616d0000b2735afc97ef10f77b2a1492ad71ab67616d0000b273699a422d25adc550dc5aa11cab67616d0000b273d81a092eb373ded457d94eec', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d0000b27349f4611a5e4e8f4b89cbf814ab67616d0000b2735afc97ef10f77b2a1492ad71ab67616d0000b273699a422d25adc550dc5aa11cab67616d0000b273d81a092eb373ded457d94eec', 'width': 60}]",TRAFFIC JAMS,,,MjI4LDlhNjcxNGVhNTc4Nzk4MjliZTU1MTgyNmFjNzhjYzhkMWQyNzQ5N2U=,playlist,spotify:playlist:3bWWZtiIF7dChadT7S1YJA,https://open.spotify.com/playlist/3bWWZtiIF7dChadT7S1YJA,emilyth89,https://open.spotify.com/user/emilyth89,https://api.spotify.com/v1/users/emilyth89,emilyth89,user,spotify:user:emilyth89,https://api.spotify.com/v1/playlists/3bWWZtiIF7dChadT7S1YJA/tracks,222
89,False,,https://api.spotify.com/v1/playlists/2awkpRl0rLVPCnCKYzTgPo,2awkpRl0rLVPCnCKYzTgPo,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706c0000bebbeab490f287273e5aa1e2cc3b', 'width': None}]",Traffic Jams,,,NDIxLDdkYWQ3ZmQzMDk1ZjEzZmI2YWNhOWM5YjUxZTI3NWI3MzBiMGQ1YzU=,playlist,spotify:playlist:2awkpRl0rLVPCnCKYzTgPo,https://open.spotify.com/playlist/2awkpRl0rLVPCnCKYzTgPo,Nathanael Thomas,https://open.spotify.com/user/fzmms337ptoryo3ndektaa47n,https://api.spotify.com/v1/users/fzmms337ptoryo3ndektaa47n,fzmms337ptoryo3ndektaa47n,user,spotify:user:fzmms337ptoryo3ndektaa47n,https://api.spotify.com/v1/playlists/2awkpRl0rLVPCnCKYzTgPo/tracks,366
90,False,,https://api.spotify.com/v1/playlists/4fJFIFl0IU4HNwEUpP0VIW,4fJFIFl0IU4HNwEUpP0VIW,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d0000b2733fb046c10a3ffad78f809e06ab67616d0000b2738a31195a371b2233456f6c07ab67616d0000b273b19d1cc6a00ae1d4ddcbfd37ab67616d0000b273e2148749eb6478e176b3f93c', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d0000b2733fb046c10a3ffad78f809e06ab67616d0000b2738a31195a371b2233456f6c07ab67616d0000b273b19d1cc6a00ae1d4ddcbfd37ab67616d0000b273e2148749eb6478e176b3f93c', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d0000b2733fb046c10a3ffad78f809e06ab67616d0000b2738a31195a371b2233456f6c07ab67616d0000b273b19d1cc6a00ae1d4ddcbfd37ab67616d0000b273e2148749eb6478e176b3f93c', 'width': 60}]",Traffic Jams,,,NjIzLDZlYzJjMjY2MDc0ODIyMDZlZjU0ODNkZjFkODdlZmU1NmM5MzNmODI=,playlist,spotify:playlist:4fJFIFl0IU4HNwEUpP0VIW,https://open.spotify.com/playlist/4fJFIFl0IU4HNwEUpP0VIW,Thanikk Corattur,https://open.spotify.com/user/22imseu26jlubrvqulmge6ssy,https://api.spotify.com/v1/users/22imseu26jlubrvqulmge6ssy,22imseu26jlubrvqulmge6ssy,user,spotify:user:22imseu26jlubrvqulmge6ssy,https://api.spotify.com/v1/playlists/4fJFIFl0IU4HNwEUpP0VIW/tracks,457
91,False,,https://api.spotify.com/v1/playlists/6yI2hc5nT0Frvms67JJKus,6yI2hc5nT0Frvms67JJKus,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d0000b27314030d39d060db78d004f2edab67616d0000b2732acb820332d5f37cd536cc98ab67616d0000b273517babfd6999610e972d9c72ab67616d0000b273ee515815329b81291adae0dd', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d0000b27314030d39d060db78d004f2edab67616d0000b2732acb820332d5f37cd536cc98ab67616d0000b273517babfd6999610e972d9c72ab67616d0000b273ee515815329b81291adae0dd', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d0000b27314030d39d060db78d004f2edab67616d0000b2732acb820332d5f37cd536cc98ab67616d0000b273517babfd6999610e972d9c72ab67616d0000b273ee515815329b81291adae0dd', 'width': 60}]",Traffic Jam,,,MTA1LGIzMzkzZmY3ODk3ZDNhZjQxOTdmZjJhYmI2Y2U3YTBjYTQ4OGE2NDY=,playlist,spotify:playlist:6yI2hc5nT0Frvms67JJKus,https://open.spotify.com/playlist/6yI2hc5nT0Frvms67JJKus,silvan604,https://open.spotify.com/user/silvan604,https://api.spotify.com/v1/users/silvan604,silvan604,user,spotify:user:silvan604,https://api.spotify.com/v1/playlists/6yI2hc5nT0Frvms67JJKus/tracks,76
92,False,feat. my extensive music taste ,https://api.spotify.com/v1/playlists/1Wys1yfqAibfbPVuxTEFzP,1Wys1yfqAibfbPVuxTEFzP,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706c0000bebb77aaab616fcf49ce03cd079b', 'width': None}]",random traffic jams,,,MTAzLDUzZmU1ZjZjNTk1ZWRhODcyMWZjOTAzMTNlMzM0ODk4OWFkMTAwZDE=,playlist,spotify:playlist:1Wys1yfqAibfbPVuxTEFzP,https://open.spotify.com/playlist/1Wys1yfqAibfbPVuxTEFzP,danielle gabinete,https://open.spotify.com/user/xodanielleg,https://api.spotify.com/v1/users/xodanielleg,xodanielleg,user,spotify:user:xodanielleg,https://api.spotify.com/v1/playlists/1Wys1yfqAibfbPVuxTEFzP/tracks,94
93,False,,https://api.spotify.com/v1/playlists/49W2YaEPmeDghVQFQA4llx,49W2YaEPmeDghVQFQA4llx,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d0000b273592aadec7b41aec6a8b8aa59ab67616d0000b2736b1ab72645e15eaf860a14ccab67616d0000b27387a24c12d229db5de68a32f6ab67616d0000b273d5e82aecd6396d9e62c1c3bf', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d0000b273592aadec7b41aec6a8b8aa59ab67616d0000b2736b1ab72645e15eaf860a14ccab67616d0000b27387a24c12d229db5de68a32f6ab67616d0000b273d5e82aecd6396d9e62c1c3bf', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d0000b273592aadec7b41aec6a8b8aa59ab67616d0000b2736b1ab72645e15eaf860a14ccab67616d0000b27387a24c12d229db5de68a32f6ab67616d0000b273d5e82aecd6396d9e62c1c3bf', 'width': 60}]",Traffic Jams,,,OTgsYTljMDljMTMxZTNhMjAwZjY5OWNjYzk5ZmFiZmYwZGY0MmRlMzU1Ng==,playlist,spotify:playlist:49W2YaEPmeDghVQFQA4llx,https://open.spotify.com/playlist/49W2YaEPmeDghVQFQA4llx,Morgan Folger,https://open.spotify.com/user/1212958208,https://api.spotify.com/v1/users/1212958208,1212958208,user,spotify:user:1212958208,https://api.spotify.com/v1/playlists/49W2YaEPmeDghVQFQA4llx/tracks,97
94,False,,https://api.spotify.com/v1/playlists/68wK5anmwQnTJmKnWTxtoo,68wK5anmwQnTJmKnWTxtoo,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d0000b2731927f0378a81361fb80e20d6ab67616d0000b2732dd1ac4a61495080ef8f78caab67616d0000b27398acfa8c055deedc25e6081dab67616d0000b273bdfe4efd674482cf5ac88c99', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d0000b2731927f0378a81361fb80e20d6ab67616d0000b2732dd1ac4a61495080ef8f78caab67616d0000b27398acfa8c055deedc25e6081dab67616d0000b273bdfe4efd674482cf5ac88c99', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d0000b2731927f0378a81361fb80e20d6ab67616d0000b2732dd1ac4a61495080ef8f78caab67616d0000b27398acfa8c055deedc25e6081dab67616d0000b273bdfe4efd674482cf5ac88c99', 'width': 60}]",Traffic Jamz,,,MTE5OSw5Y2EyNTcxMzIzNzczYzMyMDhlOTliYWEyOGRmM2IwNGIwMDZiMzEx,playlist,spotify:playlist:68wK5anmwQnTJmKnWTxtoo,https://open.spotify.com/playlist/68wK5anmwQnTJmKnWTxtoo,acexxcodgodxx,https://open.spotify.com/user/acexxcodgodxx,https://api.spotify.com/v1/users/acexxcodgodxx,acexxcodgodxx,user,spotify:user:acexxcodgodxx,https://api.spotify.com/v1/playlists/68wK5anmwQnTJmKnWTxtoo/tracks,628
95,False,,https://api.spotify.com/v1/playlists/7foyVOEJNHKWWO7pqohH97,7foyVOEJNHKWWO7pqohH97,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d0000b273515f30d295a72141006f5905ab67616d0000b2739b78cdf77301fc50d06423b3ab67616d0000b273bf0180a53c00e8dd2d5bd82aab67616d0000b273f75722566f755cf03e19b763', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d0000b273515f30d295a72141006f5905ab67616d0000b2739b78cdf77301fc50d06423b3ab67616d0000b273bf0180a53c00e8dd2d5bd82aab67616d0000b273f75722566f755cf03e19b763', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d0000b273515f30d295a72141006f5905ab67616d0000b2739b78cdf77301fc50d06423b3ab67616d0000b273bf0180a53c00e8dd2d5bd82aab67616d0000b273f75722566f755cf03e19b763', 'width': 60}]",traffic jams,,,MTE1MCw4ZmI5ZDlmZDc4NDE0YzZmY2Y1ZGRiYTRmOTQyZWRhMzZkNDdhZGI0,playlist,spotify:playlist:7foyVOEJNHKWWO7pqohH97,https://open.spotify.com/playlist/7foyVOEJNHKWWO7pqohH97,Jamie Elgear,https://open.spotify.com/user/jamie_gainesca,https://api.spotify.com/v1/users/jamie_gainesca,jamie_gainesca,user,spotify:user:jamie_gainesca,https://api.spotify.com/v1/playlists/7foyVOEJNHKWWO7pqohH97/tracks,164
96,False,critics are calling it &quot;unfocused&quot;,https://api.spotify.com/v1/playlists/19ETghxeSBmrwnIvCwlTpd,19ETghxeSBmrwnIvCwlTpd,"[{'height': None, 'url': 'https://i.scdn.co/image/ab67706c0000bebb00279b25dd47c798497323d6', 'width': None}]",traffic jams,,,MTgwMCxkMzM0ZGMyNTU5NDY3OTM0ODg5ZTgxM2E4NGRjNmJjYmM1MDAzM2E4,playlist,spotify:playlist:19ETghxeSBmrwnIvCwlTpd,https://open.spotify.com/playlist/19ETghxeSBmrwnIvCwlTpd,chloe.a16,https://open.spotify.com/user/chloe.a16,https://api.spotify.com/v1/users/chloe.a16,chloe.a16,user,spotify:user:chloe.a16,https://api.spotify.com/v1/playlists/19ETghxeSBmrwnIvCwlTpd/tracks,1261
97,False,,https://api.spotify.com/v1/playlists/1xu1zYEg4kae21Suz8iLfy,1xu1zYEg4kae21Suz8iLfy,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d0000b2730f08d4e55ebd266b7c3e8d74ab67616d0000b27314182a57d3eddec1f94bbfe1ab67616d0000b27374bf4548c7a108369d2f622aab67616d0000b273e467b41b79ca7f809c763a3f', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d0000b2730f08d4e55ebd266b7c3e8d74ab67616d0000b27314182a57d3eddec1f94bbfe1ab67616d0000b27374bf4548c7a108369d2f622aab67616d0000b273e467b41b79ca7f809c763a3f', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d0000b2730f08d4e55ebd266b7c3e8d74ab67616d0000b27314182a57d3eddec1f94bbfe1ab67616d0000b27374bf4548c7a108369d2f622aab67616d0000b273e467b41b79ca7f809c763a3f', 'width': 60}]",Traffic Jams,,,NTQ2LDU4MjNjNzBmZTFiYTU1NzEwNzZlYWYyYWIwNGFlNWI0NmMwYjM5Mzk=,playlist,spotify:playlist:1xu1zYEg4kae21Suz8iLfy,https://open.spotify.com/playlist/1xu1zYEg4kae21Suz8iLfy,Ben Minick,https://open.spotify.com/user/partymans,https://api.spotify.com/v1/users/partymans,partymans,user,spotify:user:partymans,https://api.spotify.com/v1/playlists/1xu1zYEg4kae21Suz8iLfy/tracks,798
